"Reporting Area","Current MMWR Year","MMWR WEEK","Label","Current week","Current week, flag","Previous 52 week Max","Previous 52 weeks Max, flag","Cumulative YTD Current MMWR Year","Cumulative YTD Current MMWR Year, flag","Cumulative YTD Previous MMWR Year","Cumulative YTD Previous MMWR Year, flag","LOCATION1","LOCATION2","sort_order","geocode"
"New York City","2026","6","Measles, Indigenous",,"-","3",,,"-",,"-","New York City",,"20260604422","POINT (-73.75522 42.65155)"
"Pennsylvania","2026","6","Measles, Indigenous","1",,"4",,"6",,,"-","Pennsylvania",,"20260604423","POINT (-76.88224 40.25986)"
"East North Central","2026","6","Measles, Indigenous","2",,"16",,"6",,,"-",,"East North Central","20260604424",
"Illinois","2026","6","Measles, Indigenous",,"-","4",,,"-",,"-","Illinois",,"20260604425","POINT (-89.64361 39.8013)"
"Indiana","2026","6","Measles, Indigenous",,"-","4",,,"-",,"-","Indiana",,"20260604426","POINT (-86.15013 39.76691)"
"Michigan","2026","6","Measles, Indigenous",,"-","4",,,"-",,"-","Michigan",,"20260604427","POINT (-84.55226 42.73194)"
"Ohio","2026","6","Measles, Indigenous","2",,"10",,"6",,,"-","Ohio",,"20260604428","POINT (-83.00276 39.96199)"
"Wisconsin","2026","6","Measles, Indigenous",,"-","16",,,"-",,"-","Wisconsin",,"20260604429","POINT (-89.38645 43.07313)"
"West North Central","2026","6","Measles, Indigenous",,"-","18",,"5",,"2",,,"West North Central","20260604430",
"Iowa","2026","6","Measles, Indigenous",,"-","1",,,"-",,"-","Iowa",,"20260604431","POINT (-93.61539 41.58981)"
"Kansas","2026","6","Measles, Indigenous",,"-","10",,,"-","2",,"Kansas",,"20260604432","POINT (-95.6712 39.04926)"
"Minnesota","2026","6","Measles, Indigenous",,"-","6",,"2",,,"-","Minnesota",,"20260604433","POINT (-93.09649 44.94339)"
"Missouri","2026","6","Measles, Indigenous",,"-","0",,,"-",,"-","Missouri",,"20260604434","POINT (-92.17785 38.57751)"
"Nebraska","2026","6","Measles, Indigenous",,"-","1",,"1",,,"-","Nebraska",,"20260604435","POINT (-96.70731 40.81362)"
"North Dakota","2026","6","Measles, Indigenous",,"-","10",,"2",,,"-","North Dakota",,"20260604436","POINT (-100.7797 46.80536)"
"South Dakota","2026","6","Measles, Indigenous",,"-","6",,,"-",,"-","South Dakota",,"20260604437","POINT (-100.34987 44.36917)"
"South Atlantic","2026","6","Measles, Indigenous","7",,"217",,"709",,"3",,,"South Atlantic","20260604438","POINT (-100.34987 44.36917)"
"Delaware","2026","6","Measles, Indigenous",,"-","0",,,"-",,"-","Delaware",,"20260604439","POINT (-75.52474 39.15803)"
"District of Columbia","2026","6","Measles, Indigenous",,"-","0",,,"-",,"-","District of Columbia",,"20260604440",
"Florida","2026","6","Measles, Indigenous",,"-","46",,"62",,,"-","Florida",,"20260604441","POINT (-84.28065 30.43978)"
"Georgia","2026","6","Measles, Indigenous",,"-","2",,,"-","3",,"Georgia",,"20260604442","POINT (-84.39111 33.74831)"
"Maryland","2026","6","Measles, Indigenous",,"-","1",,"1",,,"-","Maryland",,"20260604443","POINT (-76.49015 38.97678)"
"North Carolina","2026","6","Measles, Indigenous",,"-","4",,"9",,,"-","North Carolina",,"20260604444","POINT (-78.64271 35.78543)"
"South Carolina","2026","6","Measles, Indigenous","6",,"210",,"632",,,"-","South Carolina",,"20260604445","POINT (-81.04537 33.99882)"
"Virginia","2026","6","Measles, Indigenous","1",,"2",,"5",,,"-","Virginia",,"20260604446","POINT (-77.43367 37.54068)"
"West Virginia","2026","6","Measles, Indigenous",,"-","0",,,"-",,"-","West Virginia",,"20260604447","POINT (-81.63896 38.35016)"
"East South Central","2026","6","Measles, Indigenous",,"-","5",,"4",,,"-",,"East South Central","20260604448",
"Alabama","2026","6","Measles, Indigenous",,"-","0",,,"-",,"-","Alabama",,"20260604449","POINT (-86.30006 32.38015)"
"Kentucky","2026","6","Measles, Indigenous",,"-","5",,"4",,,"-","Kentucky",,"20260604450","POINT (-84.8787 38.19507)"
"Mississippi","2026","6","Measles, Indigenous",,"-","0",,,"-",,"-","Mississippi",,"20260604451","POINT (-90.18045 32.29896)"
"Tennessee","2026","6","Measles, Indigenous",,"-","2",,,"-",,"-","Tennessee",,"20260604452","POINT (-86.77799 36.16792)"
"West South Central","2026","6","Measles, Indigenous",,"-","101",,,"-","18",,,"West South Central","20260604453",
"Arkansas","2026","6","Measles, Indigenous",,"-","2",,,"-",,"-","Arkansas",,"20260604454","POINT (-92.27486 34.7487)"
"Louisiana","2026","6","Measles, Indigenous",,"-","1",,,"-",,"-","Louisiana",,"20260604455","POINT (-91.18665 30.44335)"
"Oklahoma","2026","6","Measles, Indigenous",,"-","4",,,"-",,"-","Oklahoma",,"20260604456","POINT (-97.52107 35.47203)"
"Texas","2026","6","Measles, Indigenous",,"-","98",,,"-","18",,"Texas",,"20260604457","POINT (-97.743 30.26759)"
"Mountain","2026","6","Measles, Indigenous",,"-","45",,"109",,"4",,,"Mountain","20260604458",
"Arizona","2026","6","Measles, Indigenous",,"-","28",,"24",,,"-","Arizona",,"20260604459","POINT (-112.07581 33.44825)"
"Colorado","2026","6","Measles, Indigenous",,"-","7",,,"-",,"-","Colorado",,"20260604460","POINT (-104.99203 39.74001)"
"Idaho","2026","6","Measles, Indigenous",,"-","3",,"2",,,"-","Idaho",,"20260604461","POINT (-116.19341 43.60764)"
"Montana","2026","6","Measles, Indigenous",,"-","5",,,"-",,"-","Montana",,"20260604462","POINT (-112.02066 46.58976)"
"Nevada","2026","6","Measles, Indigenous",,"-","1",,,"-",,"-","Nevada",,"20260604463","POINT (-119.76698 39.16505)"
"New Mexico","2026","6","Measles, Indigenous",,"-","13",,,"-","4",,"New Mexico",,"20260604464","POINT (-105.93825 35.69177)"
"Utah","2026","6","Measles, Indigenous",,"-","31",,"83",,,"-","Utah",,"20260604465","POINT (-111.88822 40.76031)"
"Wyoming","2026","6","Measles, Indigenous",,"-","0",,,"-",,"-","Wyoming",,"20260604466","POINT (-104.82155 41.13481)"
"Pacific","2026","6","Measles, Indigenous","5",,"8",,"31",,,"-",,"Pacific","20260604467",
"Alaska","2026","6","Measles, Indigenous",,"-","1",,,"-",,"-","Alaska",,"20260604468","POINT (-134.4068 58.29973)"
"California","2026","6","Measles, Indigenous","5",,"4",,"15",,,"-","California",,"20260604469","POINT (-121.49086 38.57944)"
"Hawaii","2026","6","Measles, Indigenous",,"-","0",,,"-",,"-","Hawaii",,"20260604470","POINT (-157.85788 21.30493)"
"Oregon","2026","6","Measles, Indigenous",,"-","3",,"5",,,"-","Oregon",,"20260604471","POINT (-123.04382 44.93326)"
"Washington","2026","6","Measles, Indigenous",,"-","5",,"11",,,"-","Washington",,"20260604472","POINT (-122.89165 47.03954)"
"U.S. Territories","2026","6","Measles, Indigenous",,"-","0",,,"-",,"-",,"U.S. Territories","20260604473",
"American Samoa","2026","6","Measles, Indigenous",,"-","0",,,"-",,"-","American Samoa",,"20260604474",
"Commonwealth of Northern Mariana Islands","2026","6","Measles, Indigenous",,"-","0",,,"-",,"-","Commonwealth of Northern Mariana Islands",,"20260604475",
"Guam","2026","6","Measles, Indigenous",,"-","0",,,"-",,"-","Guam",,"20260604476",
"Puerto Rico","2026","6","Measles, Indigenous",,"-","0",,,"-",,"-","Puerto Rico",,"20260604477","POINT (-66.11692 18.46536)"
"U.S. Virgin Islands","2026","6","Measles, Indigenous",,"-","0",,,"-",,"-","U.S. Virgin Islands",,"20260604478",
"Non-U.S. Residents","2026","6","Measles, Indigenous",,"-","0",,,"-",,"-",,"Non-U.S. Residents","20260604479",
"Total","2026","6","Measles, Indigenous","19",,"246",,"875",,"27",,,"Total","20260604480",
"U.S. Residents","2026","7","Measles, Imported","2",,"11",,"16",,"7",,,"U.S. Residents","20260704341",
"New England","2026","7","Measles, Imported",,"-","1",,"1",,,"-",,"New England","20260704342",
"Connecticut","2026","7","Measles, Imported",,"-","1",,,"-",,"-","Connecticut",,"20260704343","POINT (-72.67398 41.76381)"
"Maine","2026","7","Measles, Imported",,"-","0",,,"-",,"-","Maine",,"20260704344","POINT (-69.77631 44.31804)"
"Massachusetts","2026","7","Measles, Imported",,"-","0",,,"-",,"-","Massachusetts",,"20260704345","POINT (-71.05675 42.35866)"
"New Hampshire","2026","7","Measles, Imported",,"-","0",,,"-",,"-","New Hampshire",,"20260704346","POINT (-71.53661 43.20725)"
"Rhode Island","2026","7","Measles, Imported",,"-","0",,,"-",,"-","Rhode Island",,"20260704347","POINT (-71.41198 41.82388)"
"Vermont","2026","7","Measles, Imported",,"-","1",,"1",,,"-","Vermont",,"20260704348","POINT (-72.57627 44.26029)"
"Middle Atlantic","2026","7","Measles, Imported",,"-","4",,"1",,"2",,,"Middle Atlantic","20260704349",
"New Jersey","2026","7","Measles, Imported",,"-","1",,,"-","1",,"New Jersey",,"20260704350","POINT (-74.75948 40.21794)"
"New York","2026","7","Measles, Imported",,"-","3",,,"-",,"-","New York",,"20260704351","POINT (-73.75522 42.65155)"
"New York City","2026","7","Measles, Imported",,"-","3",,"1",,"1",,"New York City",,"20260704352","POINT (-73.75522 42.65155)"
"Pennsylvania","2026","7","Measles, Imported",,"-","1",,,"-",,"-","Pennsylvania",,"20260704353","POINT (-76.88224 40.25986)"
"East North Central","2026","7","Measles, Imported",,"-","2",,,"-",,"-",,"East North Central","20260704354",
"Illinois","2026","7","Measles, Imported",,"-","1",,,"-",,"-","Illinois",,"20260704355","POINT (-89.64361 39.8013)"
"Indiana","2026","7","Measles, Imported",,"-","1",,,"-",,"-","Indiana",,"20260704356","POINT (-86.15013 39.76691)"
"Michigan","2026","7","Measles, Imported",,"-","2",,,"-",,"-","Michigan",,"20260704357","POINT (-84.55226 42.73194)"
"Ohio","2026","7","Measles, Imported",,"-","2",,,"-",,"-","Ohio",,"20260704358","POINT (-83.00276 39.96199)"
"Wisconsin","2026","7","Measles, Imported",,"-","0",,,"-",,"-","Wisconsin",,"20260704359","POINT (-89.38645 43.07313)"
"West North Central","2026","7","Measles, Imported",,"-","4",,"4",,,"-",,"West North Central","20260704360",
"Iowa","2026","7","Measles, Imported",,"-","1",,,"-",,"-","Iowa",,"20260704361","POINT (-93.61539 41.58981)"
"Kansas","2026","7","Measles, Imported",,"-","2",,,"-",,"-","Kansas",,"20260704362","POINT (-95.6712 39.04926)"
"Minnesota","2026","7","Measles, Imported",,"-","3",,,"-",,"-","Minnesota",,"20260704363","POINT (-93.09649 44.94339)"
"Missouri","2026","7","Measles, Imported",,"-","0",,,"-",,"-","Missouri",,"20260704364","POINT (-92.17785 38.57751)"
"Nebraska","2026","7","Measles, Imported",,"-","0",,,"-",,"-","Nebraska",,"20260704365","POINT (-96.70731 40.81362)"
"North Dakota","2026","7","Measles, Imported",,"-","0",,,"-",,"-","North Dakota",,"20260704366","POINT (-100.7797 46.80536)"
"South Dakota","2026","7","Measles, Imported",,"-","4",,"4",,,"-","South Dakota",,"20260704367","POINT (-100.34987 44.36917)"
"South Atlantic","2026","7","Measles, Imported","1",,"1",,"5",,,"-",,"South Atlantic","20260704368","POINT (-100.34987 44.36917)"
"Delaware","2026","7","Measles, Imported",,"-","0",,,"-",,"-","Delaware",,"20260704369","POINT (-75.52474 39.15803)"
"District of Columbia","2026","7","Measles, Imported",,"-","0",,,"-",,"-","District of Columbia",,"20260704370",
"Florida","2026","7","Measles, Imported",,"-","1",,"2",,,"-","Florida",,"20260704371","POINT (-84.28065 30.43978)"
"Georgia","2026","7","Measles, Imported",,"-","0",,,"-",,"-","Georgia",,"20260704372","POINT (-84.39111 33.74831)"
"Maryland","2026","7","Measles, Imported",,"-","1",,,"-",,"-","Maryland",,"20260704373","POINT (-76.49015 38.97678)"
"North Carolina","2026","7","Measles, Imported",,"-","0",,,"-",,"-","North Carolina",,"20260704374","POINT (-78.64271 35.78543)"
"South Carolina","2026","7","Measles, Imported",,"-","1",,,"-",,"-","South Carolina",,"20260704375","POINT (-81.04537 33.99882)"
"Virginia","2026","7","Measles, Imported","1",,"1",,"3",,,"-","Virginia",,"20260704376","POINT (-77.43367 37.54068)"
"West Virginia","2026","7","Measles, Imported",,"-","0",,,"-",,"-","West Virginia",,"20260704377","POINT (-81.63896 38.35016)"
"East South Central","2026","7","Measles, Imported",,"-","2",,,"-","1",,,"East South Central","20260704378",
"Alabama","2026","7","Measles, Imported",,"-","1",,,"-",,"-","Alabama",,"20260704379","POINT (-86.30006 32.38015)"
"Kentucky","2026","7","Measles, Imported",,"-","2",,,"-","1",,"Kentucky",,"20260704380","POINT (-84.8787 38.19507)"
"Mississippi","2026","7","Measles, Imported",,"-","0",,,"-",,"-","Mississippi",,"20260704381","POINT (-90.18045 32.29896)"
"Tennessee","2026","7","Measles, Imported",,"-","1",,,"-",,"-","Tennessee",,"20260704382","POINT (-86.77799 36.16792)"
"West South Central","2026","7","Measles, Imported","1",,"4",,"2",,,"-",,"West South Central","20260704383",
"Arkansas","2026","7","Measles, Imported",,"-","0",,,"-",,"-","Arkansas",,"20260704384","POINT (-92.27486 34.7487)"
"Louisiana","2026","7","Measles, Imported",,"-","1",,,"-",,"-","Louisiana",,"20260704385","POINT (-91.18665 30.44335)"
"Oklahoma","2026","7","Measles, Imported",,"-","1",,"1",,,"-","Oklahoma",,"20260704386","POINT (-97.52107 35.47203)"
"Texas","2026","7","Measles, Imported","1",,"4",,"1",,,"-","Texas",,"20260704387","POINT (-97.743 30.26759)"
"Mountain","2026","7","Measles, Imported",,"-","4",,,"-",,"-",,"Mountain","20260704388",
"Arizona","2026","7","Measles, Imported",,"-","4",,,"-",,"-","Arizona",,"20260704389","POINT (-112.07581 33.44825)"
"Colorado","2026","7","Measles, Imported",,"-","0",,,"-",,"-","Colorado",,"20260704390","POINT (-104.99203 39.74001)"
"Idaho","2026","7","Measles, Imported",,"-","0",,,"-",,"-","Idaho",,"20260704391","POINT (-116.19341 43.60764)"
"Montana","2026","7","Measles, Imported",,"-","2",,,"-",,"-","Montana",,"20260704392","POINT (-112.02066 46.58976)"
"Nevada","2026","7","Measles, Imported",,"-","1",,,"-",,"-","Nevada",,"20260704393","POINT (-119.76698 39.16505)"
"New Mexico","2026","7","Measles, Imported",,"-","1",,,"-",,"-","New Mexico",,"20260704394","POINT (-105.93825 35.69177)"
"Utah","2026","7","Measles, Imported",,"-","0",,,"-",,"-","Utah",,"20260704395","POINT (-111.88822 40.76031)"
"Wyoming","2026","7","Measles, Imported",,"-","0",,,"-",,"-","Wyoming",,"20260704396","POINT (-104.82155 41.13481)"
"Pacific","2026","7","Measles, Imported",,"-","4",,"3",,"4",,,"Pacific","20260704397",
"Alaska","2026","7","Measles, Imported",,"-","0",,,"-","2",,"Alaska",,"20260704398","POINT (-134.4068 58.29973)"
"California","2026","7","Measles, Imported",,"-","4",,"3",,"2",,"California",,"20260704399","POINT (-121.49086 38.57944)"
"Hawaii","2026","7","Measles, Imported",,"-","1",,,"-",,"-","Hawaii",,"20260704400","POINT (-157.85788 21.30493)"
"Oregon","2026","7","Measles, Imported",,"-","1",,,"-",,"-","Oregon",,"20260704401","POINT (-123.04382 44.93326)"
"Washington","2026","7","Measles, Imported",,"-","1",,,"-",,"-","Washington",,"20260704402","POINT (-122.89165 47.03954)"
"U.S. Territories","2026","7","Measles, Imported",,"-","0",,,"-",,"-",,"U.S. Territories","20260704403",
"American Samoa","2026","7","Measles, Imported",,"-","0",,,"-",,"-","American Samoa",,"20260704404",
"Commonwealth of Northern Mariana Islands","2026","7","Measles, Imported",,"-","0",,,"-",,"-","Commonwealth of Northern Mariana Islands",,"20260704405",
"Guam","2026","7","Measles, Imported",,"-","0",,,"-",,"-","Guam",,"20260704406",
"Puerto Rico","2026","7","Measles, Imported",,"-","0",,,"-",,"-","Puerto Rico",,"20260704407","POINT (-66.11692 18.46536)"
"U.S. Virgin Islands","2026","7","Measles, Imported",,"-","0",,,"-",,"-","U.S. Virgin Islands",,"20260704408",
"Non-U.S. Residents","2026","7","Measles, Imported",,"-","0",,,"-",,"-",,"Non-U.S. Residents","20260704409",
"Total","2026","7","Measles, Imported","2",,"11",,"16",,"7",,,"Total","20260704410",
"U.S. Residents","2026","7","Measles, Indigenous","29",,"251",,"970",,"84",,,"U.S. Residents","20260704411",
"New England","2026","7","Measles, Indigenous",,"-","4",,"5",,,"-",,"New England","20260704412",
"Connecticut","2026","7","Measles, Indigenous",,"-","0",,,"-",,"-","Connecticut",,"20260704413","POINT (-72.67398 41.76381)"
"Maine","2026","7","Measles, Indigenous",,"-","4",,"5",,,"-","Maine",,"20260704414","POINT (-69.77631 44.31804)"
"Massachusetts","2026","7","Measles, Indigenous",,"-","0",,,"-",,"-","Massachusetts",,"20260704415","POINT (-71.05675 42.35866)"
"New Hampshire","2026","7","Measles, Indigenous",,"-","0",,,"-",,"-","New Hampshire",,"20260704416","POINT (-71.53661 43.20725)"
"Rhode Island","2026","7","Measles, Indigenous",,"-","0",,,"-",,"-","Rhode Island",,"20260704417","POINT (-71.41198 41.82388)"
"Vermont","2026","7","Measles, Indigenous",,"-","0",,,"-",,"-","Vermont",,"20260704418","POINT (-72.57627 44.26029)"
"Middle Atlantic","2026","7","Measles, Indigenous","1",,"7",,"10",,"3",,,"Middle Atlantic","20260704419",
"New Jersey","2026","7","Measles, Indigenous",,"-","1",,,"-","2",,"New Jersey",,"20260704420","POINT (-74.75948 40.21794)"
"New York","2026","7","Measles, Indigenous",,"-","7",,,"-",,"-","New York",,"20260704421","POINT (-73.75522 42.65155)"
"New York City","2026","7","Measles, Indigenous",,"-","3",,,"-","1",,"New York City",,"20260704422","POINT (-73.75522 42.65155)"
"Pennsylvania","2026","7","Measles, Indigenous","1",,"5",,"10",,,"-","Pennsylvania",,"20260704423","POINT (-76.88224 40.25986)"
"East North Central","2026","7","Measles, Indigenous",,"-","16",,"6",,,"-",,"East North Central","20260704424",
"Illinois","2026","7","Measles, Indigenous",,"-","4",,,"-",,"-","Illinois",,"20260704425","POINT (-89.64361 39.8013)"
"Indiana","2026","7","Measles, Indigenous",,"-","4",,,"-",,"-","Indiana",,"20260704426","POINT (-86.15013 39.76691)"
"Michigan","2026","7","Measles, Indigenous",,"-","4",,,"-",,"-","Michigan",,"20260704427","POINT (-84.55226 42.73194)"
"Ohio","2026","7","Measles, Indigenous",,"-","10",,"6",,,"-","Ohio",,"20260704428","POINT (-83.00276 39.96199)"
"Wisconsin","2026","7","Measles, Indigenous",,"-","16",,,"-",,"-","Wisconsin",,"20260704429","POINT (-89.38645 43.07313)"
"West North Central","2026","7","Measles, Indigenous","3",,"18",,"8",,"2",,,"West North Central","20260704430",
"Iowa","2026","7","Measles, Indigenous",,"-","1",,,"-",,"-","Iowa",,"20260704431","POINT (-93.61539 41.58981)"
"Kansas","2026","7","Measles, Indigenous",,"-","10",,,"-","2",,"Kansas",,"20260704432","POINT (-95.6712 39.04926)"
"Minnesota","2026","7","Measles, Indigenous","3",,"6",,"5",,,"-","Minnesota",,"20260704433","POINT (-93.09649 44.94339)"
"Missouri","2026","7","Measles, Indigenous",,"-","0",,,"-",,"-","Missouri",,"20260704434","POINT (-92.17785 38.57751)"
"Nebraska","2026","7","Measles, Indigenous",,"-","1",,"1",,,"-","Nebraska",,"20260704435","POINT (-96.70731 40.81362)"
"North Dakota","2026","7","Measles, Indigenous",,"-","10",,"2",,,"-","North Dakota",,"20260704436","POINT (-100.7797 46.80536)"
"South Dakota","2026","7","Measles, Indigenous",,"-","6",,,"-",,"-","South Dakota",,"20260704437","POINT (-100.34987 44.36917)"
"South Atlantic","2026","7","Measles, Indigenous","16",,"217",,"739",,"3",,,"South Atlantic","20260704438","POINT (-100.34987 44.36917)"
"Delaware","2026","7","Measles, Indigenous",,"-","0",,,"-",,"-","Delaware",,"20260704439","POINT (-75.52474 39.15803)"
"District of Columbia","2026","7","Measles, Indigenous",,"-","0",,,"-",,"-","District of Columbia",,"20260704440",
"Florida","2026","7","Measles, Indigenous",,"-","46",,"62",,,"-","Florida",,"20260704441","POINT (-84.28065 30.43978)"
"Georgia","2026","7","Measles, Indigenous",,"-","3",,,"-","3",,"Georgia",,"20260704442","POINT (-84.39111 33.74831)"
"Maryland","2026","7","Measles, Indigenous",,"-","1",,"1",,,"-","Maryland",,"20260704443","POINT (-76.49015 38.97678)"
"North Carolina","2026","7","Measles, Indigenous",,"-","4",,"11",,,"-","North Carolina",,"20260704444","POINT (-78.64271 35.78543)"
